,Date,Expiry,CE_short_en_date,PE_short_en_date,CE_long_en_date,PE_long_en_date,CE_short_ex_date,PE_short_ex_date,CE_long_ex_date,PE_long_ex_date,Fut_En_price,ATM_stk,CE_short_stk,PE_short_stk,CE_long_stk,PE_long_stk,CE_short_en_price,PE_short_en_price,CE_long_en_price,PE_long_en_price,CE_short_ex_price,PE_short_ex_price,CE_long_ex_price,PE_long_ex_price,TP/SL/SqOFF,Abs_return,Lot_size,Contracts,P&L,Capital,Return_pct,Cumulative_Returns,Peak,Drawdown
57,2017-03-28,2017-03-30,2017-03-28 10:30:59,2017-03-28 10:30:59,2017-03-28 10:30:59,2017-03-28 10:30:59,2017-03-28 15:20:59,2017-03-28 15:20:59,2017-03-28 15:20:59,2017-03-28 15:20:59,21215.0,21200,21200,21200,21600,20800,102.3,91.9,6.4,10.75,108.0,74.8,4.65,8.85,SqOFF,7.750000000000005,15.0,29.0,3371.2500000000023,1085373.25,0.31157520965765334,1.08537325,1.1115340000000002,-2.3535717305993593
58,2017-03-29,2017-03-30,2017-03-29 10:30:59,2017-03-29 10:30:59,2017-03-29 10:30:59,2017-03-29 10:30:59,2017-03-29 15:20:59,2017-03-29 15:20:59,2017-03-29 15:20:59,2017-03-29 15:20:59,21301.0,21300,21300,21300,21700,20900,72.9,78.75,1.9,6.55,128.45,30.8,4.25,2.95,SqOFF,-8.84999999999998,15.0,30.0,-3982.4999999999914,1081390.75,-0.3669244658461954,1.08139075,1.1115340000000002,-2.7118603659447467
59,2017-03-30,2017-03-30,2017-03-30 10:30:59,2017-03-30 10:30:59,2017-03-30 10:31:59,2017-03-30 10:30:59,2017-03-30 15:04:59,2017-03-30 15:04:59,2017-03-30 15:04:59,2017-03-30 15:04:59,21472.8,21500,21500,21500,21900,21100,31.25,57.4,0.25,0.8,115.25,2.0,0.55,0.05,SL,-29.05,15.0,30.0,-13072.5,1068318.25,-1.2088599796142143,1.06831825,1.1115340000000002,-3.887937750892039
60,2017-03-31,2017-04-06,2017-03-31 10:30:59,2017-03-31 10:30:59,2017-03-31 10:30:59,2017-03-31 10:30:59,2017-03-31 15:20:59,2017-03-31 15:20:59,2017-03-31 15:20:59,2017-03-31 15:20:59,21546.6,21500,21500,21500,21900,21100,149.8,134.7,27.0,30.15,124.65,160.15,24.1,34.45,SqOFF,1.0999999999999943,15.0,27.0,445.4999999999977,1068763.75,0.041701056777790485,1.0687637499999998,1.1115340000000002,-3.8478580052432445
61,2017-04-03,2017-04-06,2017-04-03 10:30:59,2017-04-03 10:30:59,2017-04-03 10:30:59,2017-04-03 10:30:59,2017-04-03 15:20:59,2017-04-03 15:20:59,2017-04-03 15:20:59,2017-04-03 15:20:59,21487.9,21500,21500,21500,21900,21100,101.8,144.45,10.75,25.55,126.15,81.0,10.25,7.6,SqOFF,20.649999999999977,15.0,28.0,8672.99999999999,1077436.75,0.8114983316004113,1.0774367499999997,1.1115340000000002,-3.06758497715774
62,2017-04-05,2017-04-06,2017-04-05 10:30:59,2017-04-05 10:30:59,2017-04-05 10:30:59,2017-04-05 10:30:59,2017-04-05 15:20:59,2017-04-05 15:20:59,2017-04-05 15:20:59,2017-04-05 15:20:59,21584.0,21600,21600,21600,22000,21200,60.1,108.6,2.0,8.95,99.95,50.6,3.4,2.2,SqOFF,12.79999999999999,15.0,29.0,5567.999999999995,1083004.75,0.5167820756067579,1.0830047499999995,1.1115340000000002,-2.566655630866957
63,2017-04-06,2017-04-06,2017-04-06 10:30:59,2017-04-06 10:30:59,2017-04-06 10:30:59,2017-04-06 10:30:59,2017-04-06 15:03:59,2017-04-06 15:03:59,2017-04-06 15:03:59,2017-04-06 15:03:59,21615.7,21600,21600,21600,22000,21200,62.6,66.3,0.95,1.8,14.5,6.9,0.1,0.1,TP,104.95,15.0,29.0,45653.25,1128658.0,4.215424724591466,1.1286579999999995,1.1286579999999995,0.0
64,2017-04-07,2017-04-13,2017-04-07 10:30:59,2017-04-07 10:30:59,2017-04-07 10:30:59,2017-04-07 10:30:59,2017-04-07 15:20:59,2017-04-07 15:20:59,2017-04-07 15:20:59,2017-04-07 15:20:59,21605.05,21600,21600,21600,22000,21200,108.3,129.1,11.3,22.2,50.0,223.85,4.3,50.35,SqOFF,-15.3,15.0,29.0,-6655.500000000001,1122002.5,-0.5896826142197195,1.1220024999999996,1.1286579999999995,-0.589682614219713
65,2017-04-10,2017-04-13,2017-04-10 10:30:59,2017-04-10 10:30:59,2017-04-10 10:30:59,2017-04-10 10:30:59,2017-04-10 15:20:59,2017-04-10 15:20:59,2017-04-10 15:20:59,2017-04-10 15:20:59,21453.0,21500,21500,21500,21900,21100,70.15,139.5,4.7,20.25,108.6,77.55,6.95,11.45,SqOFF,16.950000000000014,15.0,30.0,7627.500000000006,1129630.0,0.6798113194934954,1.1296299999999997,1.1296299999999997,0.0
66,2017-04-11,2017-04-13,2017-04-11 10:30:59,2017-04-11 10:30:59,2017-04-11 10:30:59,2017-04-11 10:30:59,2017-04-11 15:20:59,2017-04-11 15:20:59,2017-04-11 15:20:59,2017-04-11 15:20:59,21639.05,21600,21600,21600,22000,21200,96.3,84.25,4.4,10.5,165.65,32.8,9.1,4.3,SqOFF,-19.400000000000006,15.0,30.0,-8730.000000000004,1120900.0,-0.772819418747732,1.1208999999999998,1.1296299999999997,-0.7728194187477233
67,2017-04-12,2017-04-13,2017-04-12 10:30:59,2017-04-12 10:30:59,2017-04-12 10:30:59,2017-04-12 10:30:59,2017-04-12 12:55:59,2017-04-12 12:55:59,2017-04-12 12:55:59,2017-04-12 12:55:59,21629.05,21600,21600,21600,22000,21200,77.2,79.85,3.0,7.65,182.85,21.45,9.6,2.25,SL,-46.05,15.0,30.0,-20722.5,1100177.5,-1.8487376215541085,1.1001774999999998,1.1296299999999997,-2.607269636960765
68,2017-04-13,2017-04-13,2017-04-13 10:30:59,2017-04-13 10:30:59,2017-04-13 10:30:59,2017-04-13 10:30:59,2017-04-13 15:21:59,2017-04-13 15:20:59,2017-04-13 15:07:59,2017-04-13 15:20:59,21765.0,21800,21800,21800,22200,21400,20.5,89.8,0.2,1.35,0.05,118.05,0.05,0.05,SqOFF,-9.250000000000002,15.0,30.0,-4162.500000000001,1096015.0,-0.3783480392936595,1.0960149999999997,1.1296299999999997,-2.9757531227038907
69,2017-04-17,2017-04-20,2017-04-17 10:30:59,2017-04-17 10:30:59,2017-04-17 10:30:59,2017-04-17 10:30:59,2017-04-17 15:20:59,2017-04-17 15:20:59,2017-04-17 15:20:59,2017-04-17 15:20:59,21665.0,21700,21700,21700,22100,21300,80.0,147.55,5.15,27.95,87.0,118.0,4.85,17.35,SqOFF,11.650000000000013,15.0,28.0,4893.0000000000055,1100908.0,0.4464354958645644,1.1009079999999998,1.1296299999999997,-2.542602445048372
70,2017-04-18,2017-04-20,2017-04-18 10:30:59,2017-04-18 10:30:59,2017-04-18 10:30:59,2017-04-18 10:30:59,2017-04-18 14:45:59,2017-04-18 14:45:59,2017-04-18 14:45:59,2017-04-18 14:45:59,21929.25,21900,21900,21900,22300,21500,95.5,100.25,6.6,14.1,24.05,232.4,1.35,39.3,SL,-40.75000000000001,15.0,29.0,-17726.250000000004,1083181.75,-1.6101481686026449,1.0831817499999998,1.1296299999999997,-4.111810946947219
71,2017-04-19,2017-04-20,2017-04-19 10:30:59,2017-04-19 10:30:59,2017-04-19 10:30:59,2017-04-19 10:30:59,2017-04-19 15:20:59,2017-04-19 15:20:59,2017-04-19 15:20:59,2017-04-19 15:20:59,21619.95,21600,21600,21600,22000,21200,89.35,93.35,5.75,10.45,64.2,74.5,2.25,2.9,SqOFF,32.94999999999999,15.0,29.0,14333.249999999996,1097515.0,1.3232543845942748,1.097515,1.1296299999999997,-2.842966280994634
72,2017-04-20,2017-04-20,2017-04-20 10:30:59,2017-04-20 10:30:59,2017-04-20 10:31:59,2017-04-20 10:30:59,2017-04-20 15:09:59,2017-04-20 15:09:59,2017-04-20 15:09:59,2017-04-20 15:10:59,21526.7,21500,21500,21500,21900,21100,40.05,44.75,0.35,0.4,1.7,14.65,0.05,0.1,TP,67.85,15.0,30.0,30532.499999999996,1128047.5,2.7819665334870134,1.1280475,1.1296299999999997,-0.14009011800320445
73,2017-04-21,2017-04-27,2017-04-21 10:30:59,2017-04-21 10:30:59,2017-04-21 10:30:59,2017-04-21 10:30:59,2017-04-21 15:20:59,2017-04-21 15:20:59,2017-04-21 15:20:59,2017-04-21 15:20:59,21554.1,21600,21600,21600,22000,21200,124.0,166.1,18.45,40.9,116.05,167.25,16.1,38.55,SqOFF,2.099999999999998,15.0,28.0,881.9999999999991,1128929.5,0.07818819686227745,1.1289295000000001,1.1296299999999997,-0.06201145507817151
74,2017-04-24,2017-04-27,2017-04-24 10:30:59,2017-04-24 10:30:59,2017-04-24 10:30:59,2017-04-24 10:30:59,2017-04-24 15:20:59,2017-04-24 15:20:59,2017-04-24 15:20:59,2017-04-24 15:20:59,21668.85,21700,21700,21700,22100,21300,103.25,135.05,8.95,28.15,187.9,75.6,22.5,16.35,SqOFF,-23.449999999999985,15.0,29.0,-10200.749999999995,1118728.75,-0.9035772384369435,1.11872875,1.1296299999999997,-0.9650283721218136
75,2017-04-25,2017-04-27,2017-04-25 10:30:59,2017-04-25 10:30:59,2017-04-25 10:30:59,2017-04-25 10:30:59,2017-04-25 15:20:59,2017-04-25 15:20:59,2017-04-25 15:20:59,2017-04-25 15:20:59,21898.0,21900,21900,21900,22300,21500,98.95,102.25,6.7,15.7,144.35,46.6,10.15,9.8,SqOFF,7.800000000000008,15.0,29.0,3393.000000000003,1122121.75,0.30329067702961987,1.12212175,1.1296299999999997,-0.6646645361755321
76,2017-04-26,2017-04-27,2017-04-26 10:30:59,2017-04-26 10:30:59,2017-04-26 10:30:59,2017-04-26 10:30:59,2017-04-26 15:20:59,2017-04-26 15:20:59,2017-04-26 15:20:59,2017-04-26 15:20:59,22183.95,22200,22200,22200,22600,21800,85.1,101.85,5.6,13.25,92.6,63.0,4.4,9.9,SqOFF,26.799999999999997,15.0,29.0,11657.999999999998,1133779.75,1.038924697787918,1.1337797500000002,1.1337797500000002,0.0
77,2017-04-27,2017-04-27,2017-04-27 10:30:59,2017-04-27 10:30:59,2017-04-27 10:30:59,2017-04-27 10:30:59,2017-04-27 11:00:59,2017-04-27 11:00:59,2017-04-27 11:00:59,2017-04-27 11:00:59,22204.65,22200,22200,22200,22600,21800,47.7,46.9,0.4,1.2,105.0,20.95,1.25,0.7,SL,-30.999999999999996,15.0,30.0,-13949.999999999998,1119829.75,-1.2303977029048188,1.1198297500000003,1.1337797500000002,-1.2303977029048108
78,2017-04-28,2017-05-04,2017-04-28 10:30:59,2017-04-28 10:30:59,2017-04-28 10:30:59,2017-04-28 10:30:59,2017-04-28 15:20:59,2017-04-28 15:20:59,2017-04-28 15:20:59,2017-04-28 15:20:59,22251.55,22300,22300,22300,22700,21900,87.05,175.95,9.45,38.95,112.95,99.5,10.35,14.9,SqOFF,27.399999999999977,15.0,28.0,11507.99999999999,1131337.75,1.027656212919865,1.1313377500000004,1.1337797500000002,-0.21538574842246325
79,2017-05-02,2017-05-04,2017-05-02 10:30:59,2017-05-02 10:30:59,2017-05-02 10:30:59,2017-05-02 10:30:59,2017-05-02 15:20:59,2017-05-02 15:20:59,2017-05-02 15:20:59,2017-05-02 15:20:59,22443.0,22400,22400,22400,22800,22000,105.0,100.05,7.6,15.8,76.8,121.55,4.85,17.75,SqOFF,5.900000000000002,15.0,29.0,2566.500000000001,1133904.25,0.2268553312218213,1.1339042500000003,1.1339042500000003,0.0
80,2017-05-03,2017-05-04,2017-05-03 10:30:59,2017-05-03 10:30:59,2017-05-03 10:30:59,2017-05-03 10:30:59,2017-05-03 15:20:59,2017-05-03 15:20:59,2017-05-03 15:20:59,2017-05-03 15:20:59,22340.0,22300,22300,22300,22700,21900,93.65,93.7,6.35,9.0,78.45,68.3,2.75,3.85,SqOFF,31.85000000000001,15.0,29.0,13854.750000000004,1147759.0,1.2218624279783767,1.1477590000000002,1.1477590000000002,0.0
81,2017-05-04,2017-05-04,2017-05-04 10:30:59,2017-05-04 10:30:59,2017-05-04 11:25:59,2017-05-04 10:30:59,2017-05-04 14:30:59,2017-05-04 14:30:59,2017-05-04 14:30:59,2017-05-04 14:30:59,22554.95,22600,22600,22600,23100,22100,17.45,73.8,0.05,0.4,124.55,0.95,0.1,0.05,SL,-34.550000000000004,15.0,30.0,-15547.500000000004,1132211.5,-1.3545962174986215,1.1322115000000001,1.1477590000000002,-1.354596217498625
82,2017-05-05,2017-05-11,2017-05-05 10:30:59,2017-05-05 10:30:59,2017-05-05 10:30:59,2017-05-05 10:30:59,2017-05-05 15:20:59,2017-05-05 15:20:59,2017-05-05 15:20:59,2017-05-05 15:20:59,22742.85,22700,22700,22700,23200,22200,156.0,151.6,18.6,25.6,105.05,181.65,10.8,30.0,SqOFF,17.49999999999999,15.0,27.0,7087.499999999995,1139299.0,0.6259872824114572,1.139299,1.1477590000000002,-0.7370885351367432
83,2017-05-08,2017-05-11,2017-05-08 10:30:59,2017-05-08 10:30:59,2017-05-08 10:30:59,2017-05-08 10:30:59,2017-05-08 15:20:59,2017-05-08 15:20:59,2017-05-08 15:20:59,2017-05-08 15:20:59,22768.0,22800,22800,22800,23300,22300,97.5,159.25,5.35,19.35,90.5,140.0,3.5,18.5,SqOFF,23.549999999999997,15.0,28.0,9890.999999999998,1149190.0,0.8681654245285916,1.14919,1.14919,0.0
84,2017-05-09,2017-05-11,2017-05-09 10:30:59,2017-05-09 10:30:59,2017-05-09 10:30:59,2017-05-09 10:30:59,2017-05-09 15:20:59,2017-05-09 15:20:59,2017-05-09 15:20:59,2017-05-09 15:20:59,22736.1,22700,22700,22700,23200,22200,106.2,107.9,4.85,10.05,114.05,84.4,4.2,5.45,SqOFF,10.400000000000006,15.0,29.0,4524.000000000002,1153714.0,0.39366858395913656,1.153714,1.153714,0.0
85,2017-05-10,2017-05-11,2017-05-10 10:30:59,2017-05-10 10:30:59,2017-05-10 10:30:59,2017-05-10 10:30:59,2017-05-10 15:20:59,2017-05-10 15:20:59,2017-05-10 15:20:59,2017-05-10 15:20:59,22843.5,22800,22800,22800,23300,22300,92.1,73.4,1.35,3.75,85.35,49.35,0.7,1.4,SqOFF,27.800000000000004,15.0,29.0,12093.000000000002,1165807.0,1.0481800515552384,1.165807,1.165807,0.0
86,2017-05-11,2017-05-11,2017-05-11 10:30:59,2017-05-11 10:30:59,2017-05-11 10:31:59,2017-05-11 10:30:59,2017-05-11 15:20:59,2017-05-11 15:20:59,2017-05-11 14:54:59,2017-05-11 15:20:59,22918.95,22900,22900,22900,23400,22400,42.1,36.1,0.05,0.2,0.05,60.85,0.05,0.05,SqOFF,17.150000000000006,15.0,30.0,7717.500000000004,1173524.5,0.6619877904318642,1.1735245,1.1735245,0.0
87,2017-05-12,2017-05-18,2017-05-12 10:30:59,2017-05-12 10:30:59,2017-05-12 10:30:59,2017-05-12 10:30:59,2017-05-12 15:20:59,2017-05-12 15:20:59,2017-05-12 15:20:59,2017-05-12 15:20:59,22777.0,22800,22800,22800,23300,22300,102.35,148.05,6.6,21.0,66.15,189.95,2.95,23.45,SqOFF,-6.899999999999988,15.0,29.0,-3001.499999999995,1170523.0,-0.25576798780085075,1.1705230000000002,1.1735245,-0.25576798780084087
88,2017-05-15,2017-05-18,2017-05-15 10:30:59,2017-05-15 10:30:59,2017-05-15 10:30:59,2017-05-15 10:30:59,2017-05-15 15:20:59,2017-05-15 15:20:59,2017-05-15 15:20:59,2017-05-15 15:20:59,22833.3,22800,22800,22800,23300,22300,106.0,95.9,3.05,7.4,106.9,92.5,3.15,7.8,SqOFF,2.9999999999999996,15.0,29.0,1304.9999999999998,1171828.0,0.11148862517011623,1.1718280000000003,1.1735245,-0.14456451484393956
89,2017-05-16,2017-05-18,2017-05-16 10:30:59,2017-05-16 10:30:59,2017-05-16 10:30:59,2017-05-16 10:30:59,2017-05-16 15:20:59,2017-05-16 15:20:59,2017-05-16 15:20:59,2017-05-16 15:20:59,22789.4,22800,22800,22800,23300,22300,85.25,103.4,1.9,7.0,156.6,39.2,4.15,2.8,SqOFF,-9.09999999999999,15.0,30.0,-4094.999999999996,1167733.0,-0.34945401543571203,1.1677330000000004,1.1735245,-0.4935133437776311
90,2017-05-17,2017-05-18,2017-05-17 10:30:59,2017-05-17 10:30:59,2017-05-17 10:30:59,2017-05-17 10:30:59,2017-05-17 15:20:59,2017-05-17 15:20:59,2017-05-17 15:20:59,2017-05-17 15:21:59,22924.05,22900,22900,22900,23400,22400,80.8,71.0,1.1,3.5,79.0,51.65,0.8,1.7,SqOFF,19.049999999999997,15.0,30.0,8572.499999999998,1176305.5,0.7341147334193688,1.1763055000000004,1.1763055000000004,0.0
91,2017-05-18,2017-05-18,2017-05-18 10:30:59,2017-05-18 10:30:59,2017-05-18 10:30:59,2017-05-18 10:30:59,2017-05-18 15:20:59,2017-05-18 15:20:59,2017-05-18 14:45:59,2017-05-18 15:15:59,22755.0,22800,22800,22800,23300,22300,20.45,67.6,0.05,0.35,0.05,85.05,0.05,0.05,SqOFF,2.649999999999996,15.0,31.0,1232.2499999999982,1177537.75,0.10475594987866656,1.1775377500000004,1.1775377500000004,0.0
92,2017-05-19,2017-05-25,2017-05-19 10:30:59,2017-05-19 10:30:59,2017-05-19 10:30:59,2017-05-19 10:30:59,2017-05-19 12:07:59,2017-05-19 12:07:59,2017-05-19 12:07:59,2017-05-19 12:07:59,22880.7,22900,22900,22900,23400,22400,118.35,138.5,7.4,21.95,57.3,292.0,3.95,70.7,SL,-47.150000000000006,15.0,29.0,-20510.250000000004,1157027.5,-1.7417912928906105,1.1570275000000003,1.1775377500000004,-1.741791292890615
93,2017-05-22,2017-05-25,2017-05-22 10:30:59,2017-05-22 10:30:59,2017-05-22 10:30:59,2017-05-22 10:30:59,2017-05-22 15:20:59,2017-05-22 15:20:59,2017-05-22 15:20:59,2017-05-22 15:20:59,22786.65,22800,22800,22800,23300,22300,110.0,125.75,5.5,16.85,62.5,180.0,3.7,22.9,SqOFF,-2.5000000000000036,15.0,29.0,-1087.5000000000016,1155940.0,-0.09399085155711524,1.1559400000000004,1.1775377500000004,-1.8341450199791867
94,2017-05-23,2017-05-25,2017-05-23 10:30:59,2017-05-23 10:30:59,2017-05-23 10:30:59,2017-05-23 10:30:59,2017-05-23 15:20:59,2017-05-23 15:20:59,2017-05-23 15:20:59,2017-05-23 15:20:59,22549.3,22500,22500,22500,23000,22000,129.45,91.0,9.05,9.35,165.3,87.0,11.65,12.65,SqOFF,-25.95000000000002,15.0,29.0,-11288.25000000001,1144651.75,-0.9765429001505276,1.1446517500000004,1.1775377500000004,-2.792776707158642
95,2017-05-24,2017-05-25,2017-05-24 10:30:59,2017-05-24 10:30:59,2017-05-24 10:30:59,2017-05-24 10:30:59,2017-05-24 15:20:59,2017-05-24 15:20:59,2017-05-24 15:20:59,2017-05-24 15:20:59,22605.55,22600,22600,22600,23100,22100,87.0,87.05,2.75,6.2,35.35,106.15,1.35,6.5,SqOFF,31.449999999999992,15.0,29.0,13680.749999999996,1158332.5,1.1951888423706158,1.1583325000000004,1.1775377500000004,-1.6309668203843102
96,2017-05-25,2017-05-25,2017-05-25 10:30:59,2017-05-25 10:30:59,2017-05-25 10:31:59,2017-05-25 10:30:59,2017-05-25 13:10:59,2017-05-25 13:10:59,2017-05-25 13:10:59,2017-05-25 13:10:59,22695.0,22700,22700,22700,23200,22200,37.8,51.55,0.2,0.8,104.0,13.55,0.35,0.5,SL,-28.350000000000005,15.0,30.0,-12757.500000000002,1145575.0,-1.1013676988256826,1.1455750000000005,1.1775377500000004,-2.7143715774717134
97,2017-05-26,2017-06-01,2017-05-26 10:30:59,2017-05-26 10:30:59,2017-05-26 10:30:59,2017-05-26 10:30:59,2017-05-26 15:20:59,2017-05-26 15:20:59,2017-05-26 15:20:59,2017-05-26 15:20:59,23114.2,23100,23100,23100,23600,22600,163.0,166.9,24.05,34.0,235.0,90.1,27.85,17.7,SqOFF,-7.699999999999989,15.0,27.0,-3118.4999999999955,1142456.5,-0.27222137354603543,1.1424565000000004,1.1775377500000004,-2.9792038514264143
98,2017-05-29,2017-06-01,2017-05-29 10:30:59,2017-05-29 10:30:59,2017-05-29 10:30:59,2017-05-29 10:30:59,2017-05-29 15:20:59,2017-05-29 15:20:59,2017-05-29 15:20:59,2017-05-29 15:20:59,23160.0,23200,23200,23200,23700,22700,126.0,169.2,14.55,30.15,114.0,145.55,9.75,19.0,SqOFF,19.699999999999978,15.0,27.0,7978.499999999991,1150435.0,0.698363570079035,1.1504350000000005,1.1775377500000004,-2.3016459557241227
99,2017-05-30,2017-06-01,2017-05-30 10:30:59,2017-05-30 10:30:59,2017-05-30 10:30:59,2017-05-30 10:30:59,2017-05-30 15:20:59,2017-05-30 15:20:59,2017-05-30 15:20:59,2017-05-30 15:20:59,23196.65,23200,23200,23200,23700,22700,124.9,121.6,9.25,15.85,144.6,88.05,8.75,8.75,SqOFF,6.250000000000009,15.0,28.0,2625.0000000000036,1153060.0,0.2281745600577176,1.1530600000000006,1.1775377500000004,-2.078723166199957
100,2017-05-31,2017-06-01,2017-05-31 10:30:59,2017-05-31 10:30:59,2017-05-31 10:30:59,2017-05-31 10:30:59,2017-05-31 15:20:59,2017-05-31 15:20:59,2017-05-31 15:20:59,2017-05-31 15:20:59,23243.95,23200,23200,23200,23700,22700,138.5,69.9,5.0,5.1,211.95,20.5,5.35,1.95,SqOFF,-26.84999999999998,15.0,28.0,-11276.999999999993,1141783.0,-0.9780063483253251,1.1417830000000007,1.1775377500000004,-3.036399469995736
101,2017-06-01,2017-06-01,2017-06-01 10:30:59,2017-06-01 10:30:59,2017-06-01 10:30:59,2017-06-01 10:30:59,2017-06-01 15:00:59,2017-06-01 15:00:59,2017-06-01 15:00:59,2017-06-01 15:01:59,23295.05,23300,23300,23300,23800,22800,80.0,33.4,0.25,0.85,13.1,7.15,0.05,0.05,TP,92.15,15.0,29.0,40085.25000000001,1181868.25,3.510759049661802,1.1818682500000006,1.1818682500000006,0.0
102,2017-06-02,2017-06-08,2017-06-02 10:30:59,2017-06-02 10:30:59,2017-06-02 10:30:59,2017-06-02 10:30:59,2017-06-02 15:20:59,2017-06-02 15:20:59,2017-06-02 15:20:59,2017-06-02 15:20:59,23318.8,23300,23300,23300,23800,22800,175.35,118.0,21.5,13.3,174.95,98.65,17.85,9.9,SqOFF,12.700000000000001,15.0,28.0,5334.0,1187202.25,0.4513193412209864,1.1872022500000006,1.1872022500000006,0.0
103,2017-06-05,2017-06-08,2017-06-05 10:30:59,2017-06-05 10:30:59,2017-06-05 10:30:59,2017-06-05 10:30:59,2017-06-05 15:20:59,2017-06-05 15:20:59,2017-06-05 15:20:59,2017-06-05 15:20:59,23381.05,23400,23400,23400,23900,22900,128.55,122.3,8.05,12.4,148.5,91.85,7.9,9.4,SqOFF,7.350000000000014,15.0,29.0,3197.250000000006,1190399.5,0.26930963110961137,1.1903995000000005,1.1903995000000005,0.0
104,2017-06-06,2017-06-08,2017-06-06 10:30:59,2017-06-06 10:30:59,2017-06-06 10:30:59,2017-06-06 10:30:59,2017-06-06 15:20:59,2017-06-06 15:20:59,2017-06-06 15:20:59,2017-06-06 15:20:59,23419.9,23400,23400,23400,23900,22900,145.15,95.8,8.0,10.35,140.9,90.0,7.0,9.85,SqOFF,8.549999999999997,15.0,29.0,3719.249999999999,1194118.75,0.3124371271997341,1.1941187500000003,1.1941187500000003,0.0
105,2017-06-07,2017-06-08,2017-06-07 10:30:59,2017-06-07 10:30:59,2017-06-07 10:30:59,2017-06-07 10:30:59,2017-06-07 15:20:59,2017-06-07 15:20:59,2017-06-07 15:20:59,2017-06-07 15:20:59,23490.0,23500,23500,23500,24000,23000,108.55,107.9,5.45,10.85,141.75,35.3,1.9,1.6,SqOFF,26.60000000000001,15.0,29.0,11571.000000000004,1205689.75,0.9689991049885117,1.2056897500000003,1.2056897500000003,0.0
106,2017-06-08,2017-06-08,2017-06-08 10:30:59,2017-06-08 10:30:59,2017-06-08 10:35:59,2017-06-08 10:30:59,2017-06-08 15:20:59,2017-06-08 15:20:59,2017-06-08 15:17:59,2017-06-08 15:21:59,23599.75,23600,23600,23600,24100,23100,48.4,40.3,0.1,0.75,0.05,52.1,0.05,0.05,SqOFF,35.8,15.0,30.0,16110.0,1221799.75,1.3361646310752828,1.2217997500000004,1.2217997500000004,0.0
107,2017-06-09,2017-06-15,2017-06-09 10:30:59,2017-06-09 10:30:59,2017-06-09 10:30:59,2017-06-09 10:30:59,2017-06-09 15:20:59,2017-06-09 15:20:59,2017-06-09 15:20:59,2017-06-09 15:20:59,23515.1,23500,23500,23500,24000,23000,144.4,120.85,11.0,15.0,204.55,63.4,16.9,7.15,SqOFF,-4.650000000000011,15.0,29.0,-2022.7500000000045,1219777.0,-0.1655549528472243,1.2197770000000003,1.2217997500000004,-0.16555495284722987
108,2017-06-12,2017-06-15,2017-06-12 10:30:59,2017-06-12 10:30:59,2017-06-12 10:30:59,2017-06-12 10:30:59,2017-06-12 15:20:59,2017-06-12 15:20:59,2017-06-12 15:20:59,2017-06-12 15:20:59,23540.0,23500,23500,23500,24000,23000,153.85,84.8,9.25,9.5,107.4,114.0,6.15,11.0,SqOFF,15.649999999999986,15.0,29.0,6807.7499999999945,1226584.75,0.5581143110584963,1.2265847500000004,1.2265847500000004,0.0
109,2017-06-13,2017-06-15,2017-06-13 10:30:59,2017-06-13 10:30:59,2017-06-13 10:30:59,2017-06-13 10:30:59,2017-06-13 15:20:59,2017-06-13 15:20:59,2017-06-13 15:20:59,2017-06-13 15:20:59,23521.0,23500,23500,23500,24000,23000,128.85,74.95,6.25,5.75,93.9,98.4,3.9,6.9,SqOFF,10.299999999999986,15.0,30.0,4634.999999999994,1231219.75,0.3778784955544241,1.2312197500000004,1.2312197500000004,0.0
110,2017-06-14,2017-06-15,2017-06-14 10:30:59,2017-06-14 10:30:59,2017-06-14 10:30:59,2017-06-14 10:30:59,2017-06-14 15:20:59,2017-06-14 15:20:59,2017-06-14 15:20:59,2017-06-14 15:20:59,23399.45,23400,23400,23400,23900,22900,118.65,80.55,4.35,4.6,148.85,40.85,3.15,1.4,SqOFF,5.1000000000000085,15.0,30.0,2295.0000000000036,1233514.75,0.1864005186726418,1.2335147500000005,1.2335147500000005,0.0
111,2017-06-15,2017-06-15,2017-06-15 10:30:59,2017-06-15 10:30:59,2017-06-15 10:30:59,2017-06-15 10:30:59,2017-06-15 15:03:59,2017-06-15 15:03:59,2017-06-15 15:03:59,2017-06-15 15:03:59,23414.95,23400,23400,23400,23900,22900,51.15,33.35,0.15,0.3,5.7,9.05,0.1,0.05,TP,69.45,15.0,31.0,32294.250000000004,1265809.0,2.6180675991105904,1.2658090000000004,1.2658090000000004,0.0
112,2017-06-16,2017-06-22,2017-06-16 10:30:59,2017-06-16 10:30:59,2017-06-16 10:30:59,2017-06-16 10:30:59,2017-06-16 15:20:59,2017-06-16 15:20:59,2017-06-16 15:20:59,2017-06-16 15:20:59,23448.95,23400,23400,23400,23900,22900,151.05,87.9,9.55,9.55,156.3,73.95,8.95,8.45,SqOFF,7.0,15.0,31.0,3255.0,1269064.0,0.2571478003395457,1.2690640000000004,1.2690640000000004,0.0
113,2017-06-19,2017-06-22,2017-06-19 10:30:59,2017-06-19 10:30:59,2017-06-19 10:30:59,2017-06-19 10:30:59,2017-06-19 14:07:59,2017-06-19 14:07:59,2017-06-19 14:07:59,2017-06-19 14:07:59,23541.05,23500,23500,23500,24000,23000,131.0,71.95,4.5,5.45,227.55,39.55,17.7,4.8,SL,-51.6,15.0,31.0,-23994.000000000004,1245070.0,-1.8906847881588325,1.2450700000000003,1.2690640000000004,-1.890684788158837
